investment,rd_intensity,leverage,interest_rate,sector,firm,year
16,2.4,0.3,2.8,2,165,2022
12,1.6,0.52,7.3,2,165,2023
15,4,0.71,3.7,2,165,2024
36,7.6,0.4,2.4,4,166,2000
8,0.4,0.12,7.6,4,166,2001
16,3.7,0.4,5,4,166,2002
68,9.8,0.66,4,4,166,2003
23,0,0.65,2.2,4,166,2004
30,3.5,0,7.9,4,166,2005
19,7.4,0.8,2.1,4,166,2006
15,3.8,0.7,3.4,4,166,2007
14,0,0.59,2.9,4,166,2008
13,1.2,0.04,4.1,4,166,2009
14,2.2,0.09,3.2,4,166,2010
13,5.2,0.34,5.6,4,166,2011
15,4.4,0.07,6.9,4,166,2012
27,7,0.1,3.4,4,166,2013
30,5.8,0.6,4,4,166,2014
43,7,0.1,4.1,4,166,2015
17,8.2,0.19,6.5,4,166,2016
16,4.4,0.77,5.6,4,166,2017
14,3.8,0.76,5.5,4,166,2018
18,7.7,0.2,8,4,166,2019
17,3.7,0,7,4,166,2020
18,5.6,0.05,7.6,4,166,2021
18,2.6,0.4,2.8,4,166,2022
17,4.7,0.38,7.3,4,166,2023
20,5.7,0.66,3.7,4,166,2024
22,7.7,0.43,2.4,5,167,2000
18,3.7,0.73,7.6,5,167,2001
13,6.2,0.26,5,5,167,2002
23,6.8,0.38,4,5,167,2003
43,8.3,0.01,2.2,5,167,2004
23,4.9,0.59,7.9,5,167,2005
27,9.8,0.58,2.1,5,167,2006
23,3.6,0.56,3.4,5,167,2007
18,6.1,0.18,2.9,5,167,2008
10,0,0.32,4.1,5,167,2009
8,0.2,0.17,3.2,5,167,2010
13,5.1,0.15,5.6,5,167,2011
39,2.5,0.19,6.9,5,167,2012
31,2.7,0.02,3.4,5,167,2013
19,0.9,0.77,4,5,167,2014
22,8.4,0.46,4.1,5,167,2015
24,4.2,0.22,6.5,5,167,2016
14,2.1,0.29,5.6,5,167,2017
15,0,0.76,5.5,5,167,2018
32,7.9,0.24,8,5,167,2019
17,5.1,0.68,7,5,167,2020
10,0.5,0.42,7.6,5,167,2021
25,8.3,0.72,2.8,5,167,2022
11,0.2,0.1,7.3,5,167,2023
13,6.1,0.61,3.7,5,167,2024
26,2.5,0.36,2.4,4,168,2000
30,4.6,0.52,7.6,4,168,2001
20,4.3,0.38,5,4,168,2002
25,6.1,0.53,4,4,168,2003
21,3,0.7,2.2,4,168,2004
22,6.2,0.57,7.9,4,168,2005
23,2.4,0.34,2.1,4,168,2006
14,0.6,0.77,3.4,4,168,2007
20,6.6,0.17,2.9,4,168,2008
20,1.2,0.46,4.1,4,168,2009
20,1.7,0.18,3.2,4,168,2010
15,9.3,0.42,5.6,4,168,2011
30,4.5,0.61,6.9,4,168,2012
35,7.4,0.28,3.4,4,168,2013
21,5.8,0.22,4,4,168,2014
11,1.8,0.47,4.1,4,168,2015
12,4.1,0.62,6.5,4,168,2016
26,5.9,0.76,5.6,4,168,2017
21,6.1,0.03,5.5,4,168,2018
25,3.7,0.78,8,4,168,2019
22,5.9,0.2,7,4,168,2020
15,9.7,0.4,7.6,4,168,2021
34,13,0.07,2.8,4,168,2022
17,0,0.42,7.3,4,168,2023
13,3.3,0.71,3.7,4,168,2024
36,6.2,0.54,2.4,1,169,2000
19,0,0.35,7.6,1,169,2001
22,8.4,0.4,5,1,169,2002
32,6.2,0.06,4,1,169,2003
23,1.6,0.45,2.2,1,169,2004
18,6.8,0.23,7.9,1,169,2005
29,4.7,0.55,2.1,1,169,2006
45,6.3,0.64,3.4,1,169,2007
26,12.7,0.03,2.9,1,169,2008
14,5,0.45,4.1,1,169,2009
13,6.1,0.11,3.2,1,169,2010
10,0.8,0.69,5.6,1,169,2011
19,1.3,0.4,6.9,1,169,2012
19,1.6,0.31,3.4,1,169,2013
45,6.1,0.33,4,1,169,2014
14,3,0.19,4.1,1,169,2015
20,3.7,0.53,6.5,1,169,2016
26,10,0.29,5.6,1,169,2017
16,8.4,0,5.5,1,169,2018
34,10.6,0.6,8,1,169,2019
21,3,0.19,7,1,169,2020
10,10,0.8,7.6,1,169,2021
27,5.4,0.2,2.8,1,169,2022
14,7.2,0.65,7.3,1,169,2023
9,0.5,0.79,3.7,1,169,2024
30,2.7,0.49,2.4,4,170,2000
30,5.5,0.45,7.6,4,170,2001
11,5.8,0.72,5,4,170,2002
35,11.1,0.39,4,4,170,2003
18,7.8,0.52,2.2,4,170,2004
18,9.5,0.67,7.9,4,170,2005
27,6.9,0.58,2.1,4,170,2006
12,2.5,0.33,3.4,4,170,2007
28,5.4,0.67,2.9,4,170,2008
20,5.5,0.03,4.1,4,170,2009
39,4.4,0.59,3.2,4,170,2010
11,8,0.46,5.6,4,170,2011
19,6.8,0.23,6.9,4,170,2012
73,6.1,0.29,3.4,4,170,2013
39,5.3,0.19,4,4,170,2014
23,2.7,0.19,4.1,4,170,2015
18,6.8,0.19,6.5,4,170,2016
17,0.4,0.36,5.6,4,170,2017
13,3.8,0.45,5.5,4,170,2018
28,5.3,0.4,8,4,170,2019
18,2.4,0.09,7,4,170,2020
10,3,0.56,7.6,4,170,2021
22,1.7,0.5,2.8,4,170,2022
31,5,0.05,7.3,4,170,2023
12,1.9,0.7,3.7,4,170,2024
26,6.2,0.8,2.4,5,171,2000
16,3.6,0.02,7.6,5,171,2001
19,6.1,0.34,5,5,171,2002
19,5.1,0.37,4,5,171,2003
27,7.5,0.13,2.2,5,171,2004
22,4,0.76,7.9,5,171,2005
48,4.1,0.49,2.1,5,171,2006
22,4.5,0.74,3.4,5,171,2007
16,3,0.73,2.9,5,171,2008
16,1.2,0.8,4.1,5,171,2009
13,4.1,0.7,3.2,5,171,2010
12,7.2,0.36,5.6,5,171,2011
12,5.1,0.62,6.9,5,171,2012
26,9,0.45,3.4,5,171,2013
44,7.6,0.23,4,5,171,2014
21,1.3,0.18,4.1,5,171,2015
14,3.6,0.49,6.5,5,171,2016
36,3.2,0.04,5.6,5,171,2017
13,7.5,0.73,5.5,5,171,2018
23,8.3,0.71,8,5,171,2019
15,4.5,0.26,7,5,171,2020
11,5,0.66,7.6,5,171,2021
23,4.3,0.42,2.8,5,171,2022
8,5.5,0.62,7.3,5,171,2023
14,2.7,0.36,3.7,5,171,2024
14,4.9,0.21,2.4,4,172,2000
28,7.1,0.14,7.6,4,172,2001
13,3.3,0.59,5,4,172,2002
27,3.5,0.54,4,4,172,2003
15,0,0.65,2.2,4,172,2004
28,3.6,0.76,7.9,4,172,2005
26,2.3,0.05,2.1,4,172,2006
18,6.4,0.74,3.4,4,172,2007
20,5.8,0.56,2.9,4,172,2008
13,4.8,0.6,4.1,4,172,2009
32,4.4,0.08,3.2,4,172,2010
18,5,0.23,5.6,4,172,2011
27,5.4,0.45,6.9,4,172,2012
15,7.9,0.49,3.4,4,172,2013
28,8.2,0.06,4,4,172,2014
20,2.1,0.36,4.1,4,172,2015
12,3.2,0.64,6.5,4,172,2016
26,6.7,0.12,5.6,4,172,2017
17,0,0.65,5.5,4,172,2018
12,0,0.77,8,4,172,2019
19,4.6,0.75,7,4,172,2020
13,8.9,0.47,7.6,4,172,2021
43,2.5,0.03,2.8,4,172,2022
12,1.2,0.7,7.3,4,172,2023
18,7.5,0.25,3.7,4,172,2024
45,6.1,0.16,2.4,4,173,2000
18,3.6,0.22,7.6,4,173,2001
17,5,0.08,5,4,173,2002
35,7.9,0.06,4,4,173,2003
16,2,0.79,2.2,4,173,2004
17,1.6,0.24,7.9,4,173,2005
22,7.1,0.56,2.1,4,173,2006
22,6.7,0.34,3.4,4,173,2007
24,5.6,0.62,2.9,4,173,2008
22,4.2,0.12,4.1,4,173,2009
21,2.6,0.69,3.2,4,173,2010
9,7.4,0.27,5.6,4,173,2011
14,2.2,0.52,6.9,4,173,2012
35,5.6,0.27,3.4,4,173,2013
14,3.1,0.78,4,4,173,2014
29,9.8,0.66,4.1,4,173,2015
27,6.8,0.03,6.5,4,173,2016
16,8.4,0.73,5.6,4,173,2017
13,5.8,0.63,5.5,4,173,2018
32,5.2,0.43,8,4,173,2019
14,5.3,0.76,7,4,173,2020
7,0,0.45,7.6,4,173,2021
20,0.3,0.44,2.8,4,173,2022
14,2.9,0.22,7.3,4,173,2023
18,5.4,0.16,3.7,4,173,2024
15,4.7,0.23,2.4,4,174,2000
16,8,0.48,7.6,4,174,2001
21,5.6,0.72,5,4,174,2002
18,0,0.38,4,4,174,2003
21,6.1,0.03,2.2,4,174,2004
25,6.4,0.59,7.9,4,174,2005
36,6,0.38,2.1,4,174,2006
19,4.9,0.43,3.4,4,174,2007
22,7.1,0.31,2.9,4,174,2008
13,6.8,0.78,4.1,4,174,2009
28,8.6,0.07,3.2,4,174,2010
7,3.8,0.66,5.6,4,174,2011
46,9.5,0.4,6.9,4,174,2012
28,5.5,0.63,3.4,4,174,2013
19,2,0.68,4,4,174,2014
16,5.4,0.34,4.1,4,174,2015
19,6.8,0.39,6.5,4,174,2016
32,7.4,0.33,5.6,4,174,2017
23,10,0.5,5.5,4,174,2018
26,5.9,0.76,8,4,174,2019
19,5.6,0.13,7,4,174,2020
11,4.1,0.73,7.6,4,174,2021
14,1.9,0.79,2.8,4,174,2022
13,5.4,0.14,7.3,4,174,2023
24,7.7,0.38,3.7,4,174,2024
28,5.8,0.25,2.4,4,175,2000
22,8.4,0.59,7.6,4,175,2001
10,2.2,0.01,5,4,175,2002
31,8,0.58,4,4,175,2003
12,11.1,0.45,2.2,4,175,2004
32,8,0.42,7.9,4,175,2005
17,2.9,0.65,2.1,4,175,2006
29,4.9,0.25,3.4,4,175,2007
17,2.8,0.26,2.9,4,175,2008
7,4.6,0.43,4.1,4,175,2009
25,4.1,0.09,3.2,4,175,2010
8,5.5,0.15,5.6,4,175,2011
29,7,0.66,6.9,4,175,2012
25,2.4,0.18,3.4,4,175,2013
33,8.5,0.26,4,4,175,2014
16,4.2,0.43,4.1,4,175,2015
30,4.5,0.41,6.5,4,175,2016
23,8,0.15,5.6,4,175,2017
31,10.9,0.01,5.5,4,175,2018
19,6.1,0.47,8,4,175,2019
16,2.6,0.15,7,4,175,2020
11,5.2,0.58,7.6,4,175,2021
22,6.1,0.47,2.8,4,175,2022
17,5.5,0.64,7.3,4,175,2023
15,3.1,0.59,3.7,4,175,2024
20,8.3,0.25,2.4,2,176,2000
14,0,0.22,7.6,2,176,2001
12,0.9,0.39,5,2,176,2002
24,4.3,0.22,4,2,176,2003
15,3,0.14,2.2,2,176,2004
27,0.8,0.4,7.9,2,176,2005
51,7.6,0.61,2.1,2,176,2006
20,4.5,0.14,3.4,2,176,2007
26,7.3,0.33,2.9,2,176,2008
19,5.5,0.53,4.1,2,176,2009
21,3.8,0.44,3.2,2,176,2010
22,6.6,0.13,5.6,2,176,2011
21,8.1,0.13,6.9,2,176,2012
55,6,0.27,3.4,2,176,2013
26,3,0.32,4,2,176,2014
13,7.4,0.65,4.1,2,176,2015
29,6.7,0.05,6.5,2,176,2016
11,4.4,0.63,5.6,2,176,2017
12,5.7,0.37,5.5,2,176,2018
19,5.5,0.76,8,2,176,2019
34,4.1,0.07,7,2,176,2020
11,0.8,0.04,7.6,2,176,2021
19,1.6,0.71,2.8,2,176,2022
21,1.8,0.02,7.3,2,176,2023
25,5.4,0.56,3.7,2,176,2024
21,8.2,0.62,2.4,4,177,2000
29,5.9,0.09,7.6,4,177,2001
22,8.4,0.17,5,4,177,2002
55,1.7,0.09,4,4,177,2003
22,10,0.21,2.2,4,177,2004
16,6.9,0.15,7.9,4,177,2005
25,0,0.77,2.1,4,177,2006
22,6.2,0.8,3.4,4,177,2007
11,3.6,0.31,2.9,4,177,2008
13,2.7,0.26,4.1,4,177,2009
22,6.5,0.01,3.2,4,177,2010
18,8.6,0.65,5.6,4,177,2011
13,0,0.26,6.9,4,177,2012
25,4.3,0.62,3.4,4,177,2013
28,4.2,0.69,4,4,177,2014
22,4,0.26,4.1,4,177,2015
14,4.3,0.21,6.5,4,177,2016
23,5.1,0.17,5.6,4,177,2017
18,6.6,0.33,5.5,4,177,2018
19,6.8,0.59,8,4,177,2019
15,4.4,0.66,7,4,177,2020
14,6.1,0.36,7.6,4,177,2021
52,11.4,0.69,2.8,4,177,2022
26,6.2,0.49,7.3,4,177,2023
10,0.3,0.6,3.7,4,177,2024
27,5.2,0.77,2.4,2,178,2000
14,5.4,0.52,7.6,2,178,2001
16,8.6,0.73,5,2,178,2002
34,6,0.25,4,2,178,2003
22,4.1,0.12,2.2,2,178,2004
19,5.6,0.37,7.9,2,178,2005
20,3,0.41,2.1,2,178,2006
31,6.6,0.74,3.4,2,178,2007
18,6.9,0.37,2.9,2,178,2008
30,7.4,0.21,4.1,2,178,2009
13,4.2,0.77,3.2,2,178,2010
8,5.7,0.65,5.6,2,178,2011
20,6.6,0.69,6.9,2,178,2012
15,4.3,0.28,3.4,2,178,2013
36,2,0.77,4,2,178,2014
12,5.3,0.4,4.1,2,178,2015
26,3.1,0.05,6.5,2,178,2016
19,6.8,0.17,5.6,2,178,2017
15,12.3,0.67,5.5,2,178,2018
23,5,0.24,8,2,178,2019
20,4.5,0.19,7,2,178,2020
6,8.6,0.17,7.6,2,178,2021
15,1,0.36,2.8,2,178,2022
24,3.9,0.07,7.3,2,178,2023
13,2.4,0.39,3.7,2,178,2024
52,10.7,0.08,2.4,5,179,2000
16,0,0.24,7.6,5,179,2001
19,5.2,0.33,5,5,179,2002
45,7.3,0.06,4,5,179,2003
25,6.5,0.09,2.2,5,179,2004
12,3.4,0.3,7.9,5,179,2005
40,5.2,0.68,2.1,5,179,2006
24,1.4,0.45,3.4,5,179,2007
14,2.8,0.59,2.9,5,179,2008
18,4,0.31,4.1,5,179,2009
26,2.3,0.72,3.2,5,179,2010
17,2.9,0.03,5.6,5,179,2011
26,3.6,0.19,6.9,5,179,2012
39,11.8,0.64,3.4,5,179,2013
16,4.8,0.02,4,5,179,2014
27,0,0.12,4.1,5,179,2015
40,8,0.58,6.5,5,179,2016
30,5.6,0.32,5.6,5,179,2017
18,1.6,0.71,5.5,5,179,2018
29,3.5,0.16,8,5,179,2019
18,8,0.4,7,5,179,2020
17,5,0.12,7.6,5,179,2021
17,4.3,0.5,2.8,5,179,2022
11,4.2,0.49,7.3,5,179,2023
14,7.3,0.6,3.7,5,179,2024
35,4.1,0.22,2.4,3,180,2000
30,8.2,0.32,7.6,3,180,2001
19,0,0.26,5,3,180,2002
32,3.1,0.65,4,3,180,2003
32,4.6,0.02,2.2,3,180,2004
27,1.5,0.05,7.9,3,180,2005
42,13.3,0.56,2.1,3,180,2006
23,2.9,0.63,3.4,3,180,2007
14,4.7,0.02,2.9,3,180,2008
10,5.4,0.37,4.1,3,180,2009
25,7.1,0.24,3.2,3,180,2010
8,1.8,0.36,5.6,3,180,2011
63,9.5,0.01,6.9,3,180,2012
24,7.3,0.1,3.4,3,180,2013
33,2.2,0.12,4,3,180,2014
18,6.2,0.7,4.1,3,180,2015
14,5,0.45,6.5,3,180,2016
18,2,0.78,5.6,3,180,2017
20,1.3,0.71,5.5,3,180,2018
32,6.2,0.71,8,3,180,2019
20,4.4,0.59,7,3,180,2020
11,4.7,0.47,7.6,3,180,2021
12,0.1,0.6,2.8,3,180,2022
21,2.7,0.33,7.3,3,180,2023
22,3,0.49,3.7,3,180,2024
14,2.5,0.21,2.4,1,181,2000
10,3.6,0.6,7.6,1,181,2001
17,4.6,0.51,5,1,181,2002
25,4.2,0.15,4,1,181,2003
18,4,0.62,2.2,1,181,2004
32,4.9,0.68,7.9,1,181,2005
19,1.4,0.12,2.1,1,181,2006
33,7.1,0.09,3.4,1,181,2007
29,6,0.4,2.9,1,181,2008
15,3.2,0.77,4.1,1,181,2009
14,1.1,0.2,3.2,1,181,2010
20,5,0.2,5.6,1,181,2011
18,0,0.19,6.9,1,181,2012
30,7.8,0.14,3.4,1,181,2013
29,3.6,0.72,4,1,181,2014
17,0.6,0.47,4.1,1,181,2015
11,3,0.6,6.5,1,181,2016
30,9.7,0.74,5.6,1,181,2017
17,5.5,0.12,5.5,1,181,2018
25,2.4,0.18,8,1,181,2019
18,3.3,0.23,7,1,181,2020
20,8.4,0.3,7.6,1,181,2021
15,4.1,0.54,2.8,1,181,2022
16,7.8,0.73,7.3,1,181,2023
10,5.8,0.55,3.7,1,181,2024
24,11,0.44,2.4,5,182,2000
31,6.2,0.36,7.6,5,182,2001
14,0,0.2,5,5,182,2002
25,10,0.56,4,5,182,2003
28,8.2,0.45,2.2,5,182,2004
12,1.6,0.24,7.9,5,182,2005
24,4.2,0.69,2.1,5,182,2006
46,8.8,0.27,3.4,5,182,2007
19,2.9,0.29,2.9,5,182,2008
18,3.4,0.37,4.1,5,182,2009
11,1.1,0.78,3.2,5,182,2010
14,8.8,0.62,5.6,5,182,2011
14,1.6,0.52,6.9,5,182,2012
20,3.7,0.44,3.4,5,182,2013
36,7.4,0.41,4,5,182,2014
18,5.6,0.37,4.1,5,182,2015
17,3.5,0.31,6.5,5,182,2016
18,1.3,0.19,5.6,5,182,2017
28,9.4,0.2,5.5,5,182,2018
36,11.3,0.44,8,5,182,2019
17,9,0.75,7,5,182,2020
12,9.4,0.33,7.6,5,182,2021
28,7,0.39,2.8,5,182,2022
29,9.2,0.28,7.3,5,182,2023
11,3.1,0.01,3.7,5,182,2024
13,0,0.28,2.4,1,183,2000
10,2.8,0.46,7.6,1,183,2001
14,6.2,0.15,5,1,183,2002
24,3.7,0.42,4,1,183,2003
21,3.2,0.11,2.2,1,183,2004
14,8,0.58,7.9,1,183,2005
36,0,0.32,2.1,1,183,2006
19,8.7,0.09,3.4,1,183,2007
21,4.7,0.34,2.9,1,183,2008
12,1.3,0.49,4.1,1,183,2009
26,6.8,0.59,3.2,1,183,2010
13,1,0.42,5.6,1,183,2011
25,8.3,0.24,6.9,1,183,2012
15,4.1,0.32,3.4,1,183,2013
30,2.1,0.14,4,1,183,2014
25,6.1,0.34,4.1,1,183,2015
26,0,0.34,6.5,1,183,2016
22,7.6,0.34,5.6,1,183,2017
11,0,0.3,5.5,1,183,2018
17,2.4,0.58,8,1,183,2019
9,6.1,0.78,7,1,183,2020
12,9.1,0.41,7.6,1,183,2021
13,2.5,0.4,2.8,1,183,2022
15,1.2,0.25,7.3,1,183,2023
24,3.9,0.03,3.7,1,183,2024
19,5.4,0.3,2.4,1,184,2000
25,5.8,0,7.6,1,184,2001
13,7.8,0.79,5,1,184,2002
32,6.7,0.57,4,1,184,2003
13,1.4,0.71,2.2,1,184,2004
15,3.5,0.64,7.9,1,184,2005
28,5.9,0.03,2.1,1,184,2006
17,3.6,0.51,3.4,1,184,2007
15,3.5,0.4,2.9,1,184,2008
33,5,0.13,4.1,1,184,2009
33,11.6,0.42,3.2,1,184,2010
9,4.1,0.16,5.6,1,184,2011
33,9.1,0.53,6.9,1,184,2012
39,11.2,0.62,3.4,1,184,2013
20,7.1,0.57,4,1,184,2014
21,3.4,0.79,4.1,1,184,2015
30,7,0.08,6.5,1,184,2016
31,4.4,0.16,5.6,1,184,2017
13,5.6,0.76,5.5,1,184,2018
26,6.2,0.61,8,1,184,2019
20,5.8,0.05,7,1,184,2020
16,7,0.01,7.6,1,184,2021
12,2,0.23,2.8,1,184,2022
18,4.2,0.74,7.3,1,184,2023
14,2.9,0.4,3.7,1,184,2024
29,5,0.29,2.4,4,185,2000
17,3.1,0.41,7.6,4,185,2001
17,0.3,0.08,5,4,185,2002
30,0.9,0.08,4,4,185,2003
12,1.8,0.36,2.2,4,185,2004
28,5.9,0.67,7.9,4,185,2005
19,2.3,0.27,2.1,4,185,2006
16,2.2,0.1,3.4,4,185,2007
16,6.3,0.69,2.9,4,185,2008
8,1.8,0.76,4.1,4,185,2009
19,2.3,0.55,3.2,4,185,2010
9,7.8,0.54,5.6,4,185,2011
16,1.4,0.37,6.9,4,185,2012
14,6.9,0.63,3.4,4,185,2013
17,6.1,0.37,4,4,185,2014
27,0,0.37,4.1,4,185,2015
17,0.8,0.73,6.5,4,185,2016
19,10.8,0.74,5.6,4,185,2017
20,2.2,0.06,5.5,4,185,2018
24,0,0.35,8,4,185,2019
12,4.5,0.74,7,4,185,2020
10,4.8,0.08,7.6,4,185,2021
19,6.4,0.26,2.8,4,185,2022
24,8.6,0.64,7.3,4,185,2023
16,7,0.17,3.7,4,185,2024
21,5.2,0.4,2.4,5,186,2000
25,5.5,0.38,7.6,5,186,2001
15,4.1,0.27,5,5,186,2002
54,6.4,0.28,4,5,186,2003
32,6.8,0.06,2.2,5,186,2004
29,4,0.36,7.9,5,186,2005
22,3.5,0.31,2.1,5,186,2006
23,3.2,0.16,3.4,5,186,2007
18,2.2,0.4,2.9,5,186,2008
12,7.8,0.58,4.1,5,186,2009
20,0.6,0.52,3.2,5,186,2010
8,1.1,0.22,5.6,5,186,2011
18,3.6,0.11,6.9,5,186,2012
24,3.4,0.45,3.4,5,186,2013
28,1.3,0.3,4,5,186,2014
37,0,0.01,4.1,5,186,2015
27,6,0.46,6.5,5,186,2016
45,7,0.02,5.6,5,186,2017
22,5.5,0.11,5.5,5,186,2018
22,6.3,0.45,8,5,186,2019
15,3.6,0.23,7,5,186,2020
6,2.8,0.02,7.6,5,186,2021
9,1.2,0.64,2.8,5,186,2022
10,6.3,0.49,7.3,5,186,2023
32,12.1,0.08,3.7,5,186,2024
37,8.8,0.11,2.4,5,187,2000
15,7.2,0.64,7.6,5,187,2001
11,0.1,0.32,5,5,187,2002
25,3.9,0.11,4,5,187,2003
11,4.9,0,2.2,5,187,2004
15,1.6,0.31,7.9,5,187,2005
29,6.2,0.19,2.1,5,187,2006
24,5.3,0.05,3.4,5,187,2007
18,9.9,0.76,2.9,5,187,2008
22,6.5,0.51,4.1,5,187,2009
16,4,0.07,3.2,5,187,2010
12,1.4,0.54,5.6,5,187,2011
27,9.6,0.7,6.9,5,187,2012
25,0,0.41,3.4,5,187,2013
27,6.7,0.19,4,5,187,2014
26,2.6,0.65,4.1,5,187,2015
30,10,0.07,6.5,5,187,2016
26,6.7,0.69,5.6,5,187,2017
21,6.6,0.63,5.5,5,187,2018
49,6.1,0.05,8,5,187,2019
14,7,0.38,7,5,187,2020
21,7.4,0.38,7.6,5,187,2021
25,6.2,0.36,2.8,5,187,2022
13,6.1,0.37,7.3,5,187,2023
9,2.9,0.59,3.7,5,187,2024
34,5.3,0.33,2.4,1,188,2000
39,5.7,0.11,7.6,1,188,2001
20,4.1,0.01,5,1,188,2002
13,2.2,0.18,4,1,188,2003
8,4.2,0.69,2.2,1,188,2004
24,4.3,0.47,7.9,1,188,2005
22,4.7,0.79,2.1,1,188,2006
15,4.6,0.66,3.4,1,188,2007
25,7,0.38,2.9,1,188,2008
16,5.1,0.03,4.1,1,188,2009
16,7.2,0.6,3.2,1,188,2010
9,2.8,0.25,5.6,1,188,2011
40,8.1,0.27,6.9,1,188,2012
24,0.2,0.28,3.4,1,188,2013
14,8.2,0.76,4,1,188,2014
26,5.1,0.42,4.1,1,188,2015
18,7.1,0.04,6.5,1,188,2016
20,6.7,0.67,5.6,1,188,2017
15,4.6,0.78,5.5,1,188,2018
27,3.6,0.69,8,1,188,2019
21,0.7,0.53,7,1,188,2020
12,10.9,0.53,7.6,1,188,2021
15,3.7,0.32,2.8,1,188,2022
12,4.2,0.42,7.3,1,188,2023
28,9.8,0.02,3.7,1,188,2024
17,2,0.3,2.4,5,189,2000
25,4.7,0.29,7.6,5,189,2001
13,2.9,0.78,5,5,189,2002
15,1.1,0.64,4,5,189,2003
17,5,0.22,2.2,5,189,2004
28,1,0.39,7.9,5,189,2005
16,0.8,0.64,2.1,5,189,2006
38,5.9,0.08,3.4,5,189,2007
25,8.6,0.43,2.9,5,189,2008
12,3.1,0.39,4.1,5,189,2009
17,7.9,0.24,3.2,5,189,2010
21,2.9,0.45,5.6,5,189,2011
17,4.2,0.18,6.9,5,189,2012
29,5.9,0.34,3.4,5,189,2013
17,0.8,0.67,4,5,189,2014
15,6.1,0.68,4.1,5,189,2015
22,6.3,0.61,6.5,5,189,2016
21,7.7,0.17,5.6,5,189,2017
10,0.8,0.76,5.5,5,189,2018
21,7.9,0.45,8,5,189,2019
30,9.7,0.14,7,5,189,2020
8,0,0.37,7.6,5,189,2021
35,8.3,0.77,2.8,5,189,2022
12,3,0.01,7.3,5,189,2023
15,7.1,0.09,3.7,5,189,2024
17,0.2,0.36,2.4,2,190,2000
11,7,0.51,7.6,2,190,2001
39,6.3,0.23,5,2,190,2002
29,0,0.09,4,2,190,2003
22,4.9,0.27,2.2,2,190,2004
22,5.1,0.28,7.9,2,190,2005
22,5.5,0.77,2.1,2,190,2006
19,7.4,0.47,3.4,2,190,2007
19,7.4,0.5,2.9,2,190,2008
27,5.8,0.23,4.1,2,190,2009
27,4,0.59,3.2,2,190,2010
11,4.3,0.17,5.6,2,190,2011
21,7.4,0.23,6.9,2,190,2012
22,8.7,0.63,3.4,2,190,2013
27,0.5,0.61,4,2,190,2014
30,7.3,0.02,4.1,2,190,2015
28,7.2,0.12,6.5,2,190,2016
15,2.9,0.1,5.6,2,190,2017
11,3,0.57,5.5,2,190,2018
38,11.4,0.54,8,2,190,2019
17,3.6,0.54,7,2,190,2020
11,3.2,0.47,7.6,2,190,2021
35,4.9,0.3,2.8,2,190,2022
18,7,0.14,7.3,2,190,2023
17,5.4,0.63,3.7,2,190,2024
23,0,0.31,2.4,3,191,2000
19,3.3,0.01,7.6,3,191,2001
7,1.2,0.38,5,3,191,2002
23,0.4,0.2,4,3,191,2003
10,0.2,0.62,2.2,3,191,2004
15,5.2,0.65,7.9,3,191,2005
30,2.3,0.79,2.1,3,191,2006
19,3.9,0.35,3.4,3,191,2007
23,3.8,0.48,2.9,3,191,2008
17,3.9,0.36,4.1,3,191,2009
23,4.9,0.23,3.2,3,191,2010
9,8.8,0.57,5.6,3,191,2011
21,6,0.72,6.9,3,191,2012
29,4.4,0.03,3.4,3,191,2013
29,8,0.04,4,3,191,2014
44,5.8,0.76,4.1,3,191,2015
15,1.7,0.67,6.5,3,191,2016
21,7.2,0.63,5.6,3,191,2017
11,6.4,0.79,5.5,3,191,2018
26,3.6,0.08,8,3,191,2019
26,5.7,0.3,7,3,191,2020
15,9.9,0.63,7.6,3,191,2021
25,8,0.56,2.8,3,191,2022
15,7.1,0.03,7.3,3,191,2023
16,9.6,0.01,3.7,3,191,2024
42,7.4,0.16,2.4,4,192,2000
8,0.1,0.74,7.6,4,192,2001
18,8.2,0.05,5,4,192,2002
29,6.7,0.41,4,4,192,2003
16,4.6,0.54,2.2,4,192,2004
19,4.4,0.03,7.9,4,192,2005
38,2.5,0.37,2.1,4,192,2006
22,5.3,0.61,3.4,4,192,2007
22,9.5,0.38,2.9,4,192,2008
15,1.4,0.4,4.1,4,192,2009
18,8.1,0.61,3.2,4,192,2010
18,9.1,0.14,5.6,4,192,2011
18,5.4,0.73,6.9,4,192,2012
21,1.9,0.1,3.4,4,192,2013
20,9.6,0.72,4,4,192,2014
25,0,0.75,4.1,4,192,2015
23,5.9,0.07,6.5,4,192,2016
27,7.6,0.23,5.6,4,192,2017
21,6.1,0.75,5.5,4,192,2018
16,3.4,0.56,8,4,192,2019
25,9.6,0.51,7,4,192,2020
13,5.9,0.69,7.6,4,192,2021
20,6.1,0.29,2.8,4,192,2022
14,5.4,0.53,7.3,4,192,2023
14,9.1,0.66,3.7,4,192,2024
13,0,0.46,2.4,1,193,2000
17,2.5,0.65,7.6,1,193,2001
14,5.8,0.44,5,1,193,2002
23,6.3,0.79,4,1,193,2003
25,4.3,0.77,2.2,1,193,2004
18,9.6,0.37,7.9,1,193,2005
29,1.1,0.2,2.1,1,193,2006
10,2.1,0.35,3.4,1,193,2007
19,3.7,0.43,2.9,1,193,2008
23,1.9,0.73,4.1,1,193,2009
10,0,0.71,3.2,1,193,2010
